Date,Open,High,Low,Close,Adj Close,Volume
2014-10-22,3.78,3.838,3.66,3.736,3.701693,19519905.0
2014-10-23,3.75,3.75,3.404,3.51,3.477768,22187805.0
2014-10-24,3.538,3.538,3.444,3.46,3.428228,10689660.0
2014-10-27,3.46,3.46,3.36,3.404,3.372742,9869045.0
2014-10-28,3.402,3.52,3.364,3.428,3.396522,19299550.0
2014-10-29,3.41,3.76,3.404,3.758,3.723491,41345360.0
2014-10-30,3.72,3.79,3.648,3.758,3.723491,23784730.0
2014-10-31,3.726,3.852,3.662,3.836,3.800775,24232920.0
2014-11-03,3.806,3.86,3.756,3.79,3.755197,14884480.0
2014-11-04,3.76,3.79,3.616,3.68,3.646208,17985580.0
2014-11-05,3.672,3.672,3.528,3.54,3.507493,11846340.0
2014-11-06,3.552,3.67,3.47,3.66,3.626391,12202300.0
2014-11-07,3.652,3.7,3.5,3.514,3.481732,14718730.0
2014-11-10,3.514,3.57,3.46,3.534,3.501548,9383175.0
2014-11-11,3.538,3.538,3.216,3.256,3.226101,18219830.0
2014-11-12,3.26,3.39,3.242,3.38,3.348962,13055865.0
2014-11-13,3.382,3.478,3.34,3.386,3.354907,8481485.0
2014-11-14,3.354,3.408,3.354,3.394,3.362834,5510450.0
2014-11-17,3.31,3.472,3.3,3.424,3.392558,6449615.0
2014-11-18,3.41,3.51,3.41,3.502,3.469842,6490245.0
2014-11-19,3.52,3.52,3.422,3.464,3.432191,4116515.0
2014-11-20,3.464,3.494,3.372,3.394,3.362834,4856010.0
2014-11-21,3.4,3.454,3.378,3.432,3.400485,4971920.0
2014-11-24,3.432,3.486,3.422,3.44,3.408412,9783355.0
2014-11-25,3.434,3.506,3.42,3.506,3.473805,11721260.0
2014-11-26,3.5,3.53,3.442,3.492,3.459934,12336295.0
2014-11-27,3.502,3.624,3.484,3.596,3.562979,14108235.0
2014-11-28,3.592,3.67,3.55,3.584,3.551089,11187060.0
2014-12-01,3.6,3.66,3.56,3.66,3.626391,14667805.0
2014-12-02,3.674,3.68,3.59,3.602,3.568924,13113155.0
2014-12-03,3.6,3.798,3.5,3.646,3.61252,27289625.0
2014-12-04,3.644,3.644,3.542,3.57,3.537218,23074495.0
2014-12-05,3.57,3.64,3.454,3.59,3.557034,30264225.0
2014-12-08,3.54,3.74,3.514,3.738,3.703675,35793365.0
2014-12-09,3.716,4.112,3.7,3.744,3.70962,30704415.0
2014-12-10,3.73,3.938,3.71,3.9,3.864187,19772590.0
2014-12-11,3.9,4.06,3.82,4.03,3.992994,31306435.0
2014-12-12,4.03,4.06,3.944,4.0,3.963269,18116205.0
2014-12-15,4.0,4.078,3.92,4.064,4.026681,18746830.0
2014-12-16,4.072,4.4,4.068,4.248,4.208992,18900490.0
2014-12-17,4.242,4.242,4.044,4.142,4.103965,16155525.0
2014-12-18,4.1,4.14,4.0,4.022,3.985067,9363260.0
2014-12-19,4.004,4.096,3.866,3.994,3.957324,8732210.0
2014-12-22,3.98,3.98,3.64,3.76,3.725473,9574585.0
2014-12-23,3.738,3.878,3.708,3.764,3.729436,5384505.0
2014-12-24,3.9,3.96,3.81,3.862,3.826536,5323290.0
2014-12-25,3.862,3.958,3.86,3.948,3.911747,4362930.0
2014-12-26,3.94,4.0,3.882,3.958,3.921655,5619945.0
2014-12-29,3.964,3.964,3.838,3.93,3.893912,5463500.0
2014-12-30,3.904,3.94,3.556,3.588,3.555052,12268885.0
2014-12-31,3.588,3.76,3.426,3.73,3.695748,11018000.0
2015-01-05,3.73,3.9,3.7,3.896,3.860224,12251065.0
2015-01-06,4.286,4.286,4.18,4.2,4.161432,59377235.0
2015-01-07,4.2,4.2,3.88,3.988,3.951379,56372180.0
2015-01-08,3.976,3.976,3.776,3.8,3.765105,31961920.0
2015-01-09,3.786,3.846,3.732,3.732,3.69773,25113550.0
2015-01-12,3.696,3.732,3.542,3.718,3.683858,22328920.0
2015-01-13,3.674,3.778,3.622,3.762,3.727455,14674355.0
2015-01-14,3.73,3.916,3.682,3.844,3.808702,34025570.0
2015-01-15,3.846,4.1,3.846,3.924,3.887967,42419985.0
2015-01-16,3.9,4.006,3.834,3.928,3.89193,28140230.0
2015-01-19,3.78,3.972,3.54,3.74,3.705657,28530355.0
2015-01-20,3.71,3.91,3.71,3.904,3.86815,29233920.0
2015-01-21,3.896,3.97,3.88,3.932,3.895893,26503070.0
2015-01-22,3.936,4.1,3.934,4.004,3.967232,42796500.0
2015-01-23,4.018,4.042,3.874,3.886,3.850316,31524475.0
2015-01-26,3.86,3.89,3.788,3.874,3.838426,29193745.0
2015-01-27,3.87,3.872,3.774,3.82,3.784922,18176580.0
2015-01-28,3.776,3.81,3.756,3.77,3.735381,14015455.0
2015-01-29,3.72,3.75,3.698,3.72,3.68584,11252780.0
2015-01-30,3.72,3.75,3.66,3.666,3.632336,7998885.0
2015-02-02,3.664,3.726,3.64,3.704,3.669987,7345910.0
2015-02-03,3.712,3.764,3.71,3.732,3.69773,7725940.0
2015-02-04,3.74,3.784,3.712,3.742,3.707638,10600130.0
2015-02-05,3.782,3.784,3.64,3.668,3.634318,8933420.0
2015-02-06,3.658,3.672,3.472,3.48,3.448044,12050400.0
2015-02-09,3.478,3.718,3.472,3.664,3.630354,16858530.0
2015-02-10,3.656,3.668,3.58,3.618,3.584777,8639930.0
2015-02-11,3.602,3.654,3.59,3.614,3.580814,3574550.0
2015-02-12,3.646,3.71,3.612,3.656,3.622428,7848285.0
2015-02-13,3.668,3.752,3.65,3.688,3.654134,8955650.0
2015-02-16,3.704,3.808,3.686,3.778,3.743308,10862660.0
2015-02-17,3.78,3.916,3.752,3.862,3.826536,15302215.0
2015-02-25,3.862,3.862,3.77,3.828,3.792849,7450095.0
2015-02-26,3.826,3.88,3.802,3.862,3.826536,10461000.0
2015-02-27,3.842,4.204,3.814,4.0,3.963269,19157345.0
2015-03-02,3.976,4.038,3.924,4.002,3.96525,17249090.0
2015-03-03,3.952,4.038,3.886,3.924,3.887967,17980815.0
2015-03-04,3.926,3.956,3.906,3.928,3.89193,10351205.0
2015-03-05,3.938,3.99,3.864,3.98,3.943453,14581335.0
2015-03-06,3.986,4.176,3.888,4.066,4.028663,44444780.0
2015-03-09,4.0,4.018,3.93,3.978,3.941471,18877525.0
2015-03-10,3.96,4.03,3.96,3.98,3.943453,16314840.0
2015-03-11,3.998,3.998,3.874,3.892,3.856261,20333365.0
2015-03-12,3.91,3.948,3.834,3.86,3.824554,11613750.0
2015-03-13,3.862,3.91,3.862,3.902,3.866169,9916110.0
2015-03-16,3.92,4.018,3.89,4.008,3.971195,21844760.0
2015-03-17,4.008,4.142,3.984,4.096,4.058388,35942185.0
2015-03-18,4.12,4.296,4.106,4.264,4.224844,38781995.0
2015-03-19,4.31,4.354,4.182,4.268,4.228808,33109470.0
2015-03-20,4.278,4.538,4.278,4.52,4.478494,41081420.0
2015-03-23,4.694,4.972,4.59,4.88,4.835188,52324120.0
2015-03-24,4.918,4.918,4.616,4.856,4.811409,40352495.0
2015-03-25,4.806,5.336,4.784,5.1,5.053168,67958485.0
2015-03-26,4.98,5.12,4.8,4.862,4.817353,47929410.0
2015-03-27,4.856,4.988,4.692,4.908,4.862931,40306995.0
2015-03-30,5.0,5.114,4.924,5.028,4.981829,49567640.0
2015-03-31,5.098,5.098,4.9,4.924,4.878784,45722910.0
2015-04-01,4.96,5.312,4.96,5.178,5.130452,65767415.0
2015-04-02,5.188,5.696,5.156,5.624,5.572356,75223485.0
2015-04-03,5.54,6.16,5.48,6.09,6.034077,85060510.0
2015-04-07,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-08,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-09,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-10,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-13,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-14,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-15,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-16,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-17,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-20,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-21,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-22,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-23,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-24,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-27,6.09,6.09,6.09,6.09,6.034077,0.0
2015-04-28,6.4,6.4,5.482,5.482,5.43166,131922390.0
2015-04-29,5.404,5.46,5.06,5.306,5.257277,58844405.0
2015-04-30,5.304,5.304,5.15,5.15,5.102709,41438445.0
2015-05-04,5.15,5.29,5.072,5.234,5.185938,32796805.0
2015-05-05,5.2,5.2,4.938,4.95,4.904545,32425735.0
2015-05-06,4.99,5.086,4.742,4.808,4.763849,27962730.0
2015-05-07,4.818,4.89,4.74,4.774,4.730162,20503950.0
2015-05-08,4.836,5.2,4.836,5.096,5.049205,35345905.0
2015-05-11,5.14,5.604,5.13,5.55,5.499036,55393170.0
2015-05-12,5.59,5.83,5.42,5.762,5.709089,64887615.0
2015-05-13,5.638,5.758,5.56,5.644,5.592173,35332710.0
2015-05-14,5.642,5.93,5.6,5.794,5.740795,39023355.0
2015-05-15,5.78,5.858,5.5,5.58,5.52876,33679935.0
2015-05-18,5.584,6.124,5.46,6.124,6.067765,55746305.0
2015-05-19,6.13,6.736,6.02,6.736,6.674145,63931170.0
2015-05-20,6.77,7.41,6.76,7.306,7.238911,67458960.0
2015-05-21,7.774,7.892,7.4,7.77,7.69865,48673985.0
2015-05-22,7.862,8.388,7.42,8.056,7.982024,50796490.0
2015-05-25,8.0,8.36,7.764,7.91,7.837364,56851945.0
2015-05-26,8.01,8.702,7.778,8.702,8.622091,76013215.0
2015-05-27,8.75,9.16,8.4,8.712,8.632,72865690.0
2015-05-28,8.5,9.17,8.05,8.065,8.065,109665492.0
2015-05-29,7.71,8.25,7.265,7.615,7.615,55390630.0
2015-06-01,7.65,7.995,7.425,7.94,7.94,67583866.0
2015-06-02,7.85,8.35,7.78,8.35,8.35,64922938.0
2015-06-03,8.38,8.645,8.07,8.49,8.49,72546656.0
2015-06-04,8.505,8.59,7.665,8.3,8.3,51854800.0
2015-06-05,8.44,8.66,8.225,8.56,8.56,78471868.0
2015-06-08,8.575,8.64,8.265,8.35,8.35,52277538.0
2015-06-09,8.325,8.34,7.985,8.03,8.03,55033684.0
2015-06-10,8.04,8.175,7.84,8.095,8.095,32143310.0
2015-06-11,8.105,8.34,7.95,8.32,8.32,43117042.0
2015-06-12,8.29,8.35,8.125,8.19,8.19,36980250.0
2015-06-15,8.185,8.185,7.93,7.94,7.94,35056432.0
2015-06-16,7.89,7.89,7.36,7.435,7.435,32296966.0
2015-06-17,7.45,7.645,6.95,7.645,7.645,27044774.0
2015-06-18,7.525,7.72,7.305,7.34,7.34,20566356.0
2015-06-19,7.055,7.26,6.605,6.605,6.605,23125938.0
2015-06-23,6.605,6.735,5.945,6.4,6.4,25475258.0
2015-06-24,6.495,6.7,6.4,6.62,6.62,25436290.0
2015-06-25,6.655,6.785,6.305,6.415,6.415,25312364.0
2015-06-26,6.095,6.29,5.775,5.775,5.775,23221366.0
2015-06-29,5.99,6.0,5.2,5.2,5.2,31875664.0
2015-06-30,5.195,5.4,4.68,5.385,5.385,40149854.0
2015-07-01,5.305,5.47,4.845,4.855,4.855,33684102.0
2015-07-02,4.925,4.965,4.45,4.625,4.625,33290602.0
2015-07-03,4.56,4.73,4.17,4.5,4.5,28872654.0
2015-07-06,4.95,4.95,4.17,4.35,4.35,28568948.0
2015-07-07,4.13,4.325,3.915,3.915,3.915,32129970.0
2015-07-08,3.915,3.915,3.915,3.915,3.915,0.0
2015-07-09,3.915,3.915,3.915,3.915,3.915,0.0
2015-07-10,3.915,3.915,3.915,3.915,3.915,0.0
2015-07-13,3.915,3.915,3.915,3.915,3.915,0.0
2015-07-14,3.915,3.915,3.915,3.915,3.915,0.0
2015-07-15,3.915,3.915,3.915,3.915,3.915,0.0
2015-07-16,3.915,3.915,3.915,3.915,3.915,0.0
2015-07-17,4.305,4.305,4.305,4.305,4.305,988994.0
2015-07-20,4.735,4.735,4.735,4.735,4.735,2595904.0
2015-07-21,5.15,5.21,4.755,5.21,5.21,64017132.0
2015-07-22,5.42,5.695,5.25,5.515,5.515,86638036.0
2015-07-23,5.325,5.705,5.3,5.615,5.615,66642866.0
2015-07-24,5.6,5.645,5.34,5.395,5.395,49293908.0
2015-07-27,5.25,5.375,4.855,4.855,4.855,39677792.0
2015-07-28,4.555,4.855,4.375,4.525,4.525,35481678.0
2015-07-29,4.7,4.845,4.495,4.825,4.825,23241600.0
2015-07-30,4.81,4.88,4.55,4.56,4.56,24191120.0
2015-07-31,4.5,4.675,4.46,4.605,4.605,15670218.0
2015-08-03,4.525,4.675,4.39,4.47,4.47,16282204.0
2015-08-04,4.445,4.735,4.445,4.735,4.735,19023484.0
2015-08-05,4.735,4.775,4.55,4.58,4.58,18705612.0
2015-08-06,4.5,4.65,4.44,4.585,4.585,12832432.0
2015-08-07,4.605,4.72,4.605,4.69,4.69,16100470.0
2015-08-10,4.73,5.005,4.69,4.99,4.99,34282486.0
2015-08-11,5.0,5.22,4.9,5.075,5.075,39218584.0
2015-08-12,4.995,5.085,4.96,4.975,4.975,24661076.0
2015-08-13,4.93,5.125,4.9,5.1,5.1,26559890.0
2015-08-14,5.15,5.435,5.08,5.31,5.31,40807604.0
2015-08-17,5.32,5.4,5.2,5.35,5.35,29055596.0
2015-08-18,5.425,5.55,4.815,4.815,4.815,49753722.0
2015-08-19,4.6,4.975,4.44,4.915,4.915,30189762.0
2015-08-20,4.79,5.095,4.775,4.825,4.825,25884006.0
2015-08-21,4.725,4.775,4.46,4.48,4.48,20199590.0
2015-08-24,4.345,4.345,4.03,4.03,4.03,17329004.0
2015-08-25,3.625,3.735,3.625,3.625,3.625,13819614.0
2015-08-26,3.7,3.735,3.275,3.325,3.325,23392406.0
2015-08-27,3.365,3.53,3.2,3.495,3.495,17506876.0
2015-08-28,3.55,3.73,3.48,3.72,3.72,17915426.0
2015-08-31,3.745,3.745,3.54,3.54,3.54,13946090.0
2015-09-01,3.48,3.54,3.235,3.36,3.36,14573590.0
2015-09-02,3.215,3.4,3.195,3.21,3.21,18477076.0
2015-09-07,3.21,3.405,3.21,3.275,3.275,11648220.0
2015-09-08,3.25,3.45,3.21,3.435,3.435,13329926.0
2015-09-09,3.49,3.645,3.45,3.59,3.59,22965874.0
2015-09-10,3.555,3.62,3.505,3.53,3.53,14569000.0
2015-09-11,3.55,3.6,3.455,3.52,3.52,12405156.0
2015-09-14,3.555,3.575,3.17,3.17,3.17,20964260.0
2015-09-15,3.045,3.13,2.855,2.855,2.855,16912600.0
2015-09-16,2.875,3.14,2.85,3.115,3.115,16474648.0
2015-09-17,3.1,3.19,3.005,3.005,3.005,19258188.0
2015-09-18,3.05,3.065,2.95,3.015,3.015,11421000.0
2015-09-21,2.965,3.18,2.94,3.16,3.16,13913322.0
2015-09-22,3.17,3.475,3.13,3.395,3.395,37795178.0
2015-09-23,3.25,3.3,3.17,3.245,3.245,25973500.0
2015-09-24,3.245,3.35,3.24,3.3,3.3,18668798.0
2015-09-25,3.275,3.3,3.09,3.135,3.135,13617430.0
2015-09-28,3.145,3.265,3.1,3.25,3.25,10953924.0
2015-09-29,3.16,3.215,3.15,3.17,3.17,7834136.0
2015-09-30,3.21,3.34,3.16,3.24,3.24,13562964.0
2015-10-08,3.24,3.38,3.24,3.35,3.35,15940214.0
2015-10-09,3.32,3.5,3.315,3.44,3.44,21325056.0
2015-10-12,3.49,3.65,3.44,3.605,3.605,25460876.0
2015-10-13,3.56,3.635,3.535,3.605,3.605,19724740.0
2015-10-14,3.6,3.715,3.575,3.6,3.6,27283506.0
2015-10-15,3.57,3.95,3.555,3.86,3.86,33157826.0
2015-10-16,3.8,3.9,3.75,3.835,3.835,35979704.0
2015-10-19,3.84,3.85,3.715,3.77,3.77,22171814.0
2015-10-20,3.745,3.84,3.7,3.82,3.82,23035532.0
2015-10-21,3.82,3.89,3.44,3.445,3.445,31373890.0
2015-10-22,3.48,3.6,3.455,3.585,3.585,18602882.0
2015-10-23,3.615,3.865,3.605,3.84,3.84,36783196.0
2015-10-26,3.9,4.05,3.765,4.02,4.02,45293090.0
2015-10-27,3.915,4.42,3.905,4.42,4.42,80472394.0
2015-10-28,4.285,4.7,4.22,4.495,4.495,82958854.0
2015-10-29,4.465,4.615,4.285,4.415,4.415,43562952.0
2015-10-30,4.345,4.385,4.225,4.23,4.23,28800766.0
2015-11-02,4.14,4.265,4.055,4.1,4.1,23661082.0
2015-11-03,4.105,4.375,4.105,4.375,4.375,21614358.0
2015-11-04,4.33,4.665,4.275,4.63,4.63,45881616.0
2015-11-05,4.63,4.63,4.63,4.63,4.63,0.0
2015-11-06,4.63,4.63,4.63,4.63,4.63,0.0
2015-11-09,4.63,4.63,4.63,4.63,4.63,0.0
2015-11-10,4.63,4.63,4.63,4.63,4.63,0.0
2015-11-11,4.63,4.63,4.63,4.63,4.63,0.0
2015-11-12,5.095,5.095,5.095,5.095,5.095,4599450.0
2015-11-13,5.435,5.435,4.75,4.79,4.79,73313520.0
2015-11-16,4.58,4.81,4.505,4.81,4.81,32788670.0
2015-11-17,4.8,4.945,4.71,4.735,4.735,33516756.0
2015-11-18,4.735,4.82,4.63,4.63,4.63,21001008.0
2015-11-19,4.6,4.7,4.6,4.695,4.695,13734512.0
2015-11-20,4.75,4.85,4.69,4.8,4.8,22709104.0
2015-11-23,4.8,4.915,4.75,4.76,4.76,22996716.0
2015-11-24,4.75,4.935,4.55,4.925,4.925,29134968.0
2015-11-25,4.9,4.995,4.83,4.93,4.93,26783468.0
2015-11-26,4.93,5.305,4.865,5.08,5.08,41640992.0
2015-11-27,5.05,5.15,4.585,4.67,4.67,34729166.0
2015-11-30,4.61,4.78,4.265,4.595,4.595,24437888.0
2015-12-01,4.55,4.65,4.5,4.565,4.565,13963370.0
2015-12-02,4.6,4.655,4.48,4.635,4.635,14252640.0
2015-12-03,4.625,4.74,4.575,4.72,4.72,12365338.0
2015-12-04,4.725,4.79,4.645,4.665,4.665,14057952.0
2015-12-07,4.68,4.89,4.655,4.865,4.865,22699454.0
2015-12-08,4.825,5.075,4.65,4.93,4.93,34273664.0
2015-12-09,4.875,5.245,4.81,5.085,5.085,43308350.0
2015-12-10,5.145,5.145,4.79,4.83,4.83,29402468.0
2015-12-11,4.745,5.025,4.61,4.82,4.82,22925862.0
2015-12-14,4.645,5.1,4.62,5.095,5.095,34223714.0
2015-12-15,5.075,5.335,4.96,5.25,5.25,54149080.0
2015-12-16,5.25,5.41,5.11,5.15,5.15,49301354.0
2015-12-17,5.175,5.27,5.15,5.225,5.225,33634482.0
2015-12-18,5.245,5.36,5.075,5.15,5.15,30995960.0
2015-12-21,5.075,5.155,5.065,5.11,5.11,19002958.0
2015-12-22,5.13,5.23,5.1,5.15,5.15,18339396.0
2015-12-23,5.125,5.13,4.94,4.94,4.94,24825334.0
2015-12-24,4.95,4.995,4.745,4.795,4.795,22694822.0
2015-12-25,4.795,4.795,4.795,4.795,4.795,0.0
2015-12-28,4.87,4.99,4.79,4.815,4.815,19805774.0
2015-12-29,4.81,4.875,4.67,4.87,4.87,13480136.0
2015-12-30,4.915,5.05,4.82,5.025,5.025,20694436.0
2015-12-31,5.04,5.11,5.0,5.08,5.08,21861206.0
2016-01-04,5.08,5.195,4.6,4.63,4.63,29236948.0
2016-01-05,4.4,4.875,4.25,4.865,4.865,27230428.0
2016-01-06,4.77,5.1,4.77,5.085,5.085,31256436.0
2016-01-07,4.95,5.0,4.575,4.575,4.575,10258688.0
2016-01-08,4.65,5.025,4.25,4.865,4.865,35504518.0
2016-01-11,4.75,5.325,4.68,5.005,5.005,67488274.0
2016-01-12,5.0,5.08,4.505,4.505,4.505,51244306.0
2016-01-13,4.525,4.525,4.055,4.055,4.055,37136558.0
2016-01-14,3.775,4.135,3.75,4.065,4.065,23025514.0
2016-01-15,4.005,4.03,3.68,3.705,3.705,19585776.0
2016-01-18,3.73,3.895,3.63,3.82,3.82,10823602.0
2016-01-19,3.795,4.02,3.765,4.02,4.02,14854420.0
2016-01-20,4.0,4.12,3.95,4.05,4.05,13086676.0
2016-01-21,4.0,4.06,3.83,3.83,3.83,12830422.0
2016-01-22,3.7,3.93,3.7,3.91,3.91,11527020.0
2016-01-25,3.94,4.045,3.875,4.0,4.0,9704402.0
2016-01-26,3.955,4.12,3.65,3.785,3.785,17976766.0
2016-01-27,3.925,3.925,3.61,3.8,3.8,13508546.0
2016-01-28,3.765,3.84,3.615,3.655,3.655,8644728.0
2016-01-29,3.655,3.86,3.655,3.8,3.8,8006238.0
2016-02-01,3.775,3.835,3.68,3.8,3.8,6131074.0
2016-02-02,3.805,3.95,3.73,3.935,3.935,8609642.0
2016-02-03,3.89,4.295,3.815,4.21,4.21,22086032.0
2016-02-04,4.2,4.545,4.16,4.3,4.3,35928018.0
2016-02-05,4.3,4.3,4.05,4.06,4.06,19905960.0
2016-02-15,4.06,4.225,3.89,4.155,4.155,11912134.0
2016-02-16,4.13,4.385,4.125,4.265,4.265,11231306.0
2016-02-17,4.225,4.425,4.21,4.35,4.35,28057502.0
2016-02-18,4.355,4.75,4.255,4.51,4.51,34671646.0
2016-02-19,4.43,4.93,4.405,4.85,4.85,40992494.0
2016-02-22,4.895,4.975,4.75,4.865,4.865,30674798.0
2016-02-23,4.84,4.84,4.58,4.69,4.69,25792974.0
2016-02-24,4.645,4.715,4.55,4.705,4.705,19120514.0
2016-02-25,4.705,4.705,4.235,4.235,4.235,24699262.0
2016-02-26,4.35,4.365,4.2,4.28,4.28,16335326.0
2016-02-29,4.3,4.62,4.15,4.545,4.545,36122202.0
2016-03-01,4.55,4.89,4.535,4.825,4.825,46386638.0
2016-03-02,4.74,5.055,4.6,4.99,4.99,77016172.0
2016-03-03,4.875,5.075,4.81,4.85,4.85,52727238.0
2016-03-04,4.845,5.0,4.6,4.73,4.73,36726868.0
2016-03-07,4.805,4.935,4.715,4.79,4.79,27906944.0
2016-03-08,4.805,5.03,4.6,5.03,5.03,42805088.0
2016-03-09,4.82,4.84,4.6,4.61,4.61,28421698.0
2016-03-10,4.615,4.67,4.33,4.36,4.36,21999978.0
2016-03-11,4.275,4.37,4.185,4.295,4.295,13406706.0
2016-03-14,4.315,4.515,4.275,4.46,4.46,14868068.0
2016-03-15,4.46,4.48,4.3,4.35,4.35,9442176.0
2016-03-16,4.365,4.47,4.245,4.29,4.29,11540910.0
2016-03-17,4.35,4.545,4.315,4.475,4.475,14808898.0
2016-03-18,4.5,4.79,4.475,4.675,4.675,24245150.0
2016-03-21,4.75,4.82,4.65,4.82,4.82,27480664.0
2016-03-22,4.865,4.87,4.73,4.745,4.745,19739056.0
2016-03-23,4.755,4.84,4.68,4.835,4.835,16657300.0
2016-03-24,4.78,4.805,4.66,4.66,4.66,15132994.0
2016-03-25,4.655,4.72,4.63,4.705,4.705,9512064.0
2016-03-28,4.7,4.775,4.635,4.73,4.73,12993666.0
2016-03-29,4.68,4.72,4.59,4.63,4.63,9090302.0
2016-03-30,4.615,4.85,4.615,4.8,4.8,17615698.0
2016-03-31,4.84,4.85,4.725,4.74,4.74,13641810.0
2016-04-01,4.73,4.825,4.68,4.81,4.81,14119800.0
2016-04-05,4.81,4.915,4.765,4.86,4.86,16009748.0
2016-04-06,4.845,5.055,4.805,4.96,4.96,22244682.0
2016-04-07,4.975,4.995,4.77,4.775,4.775,14628396.0
2016-04-08,4.71,4.745,4.6,4.675,4.675,11206928.0
2016-04-11,4.71,4.92,4.71,4.89,4.89,20908180.0
2016-04-12,4.84,4.91,4.655,4.85,4.85,13123924.0
2016-04-13,4.94,5.17,4.94,4.995,4.995,34237732.0
2016-04-14,5.01,5.145,4.885,5.12,5.12,31852094.0
2016-04-15,5.075,5.195,5.01,5.165,5.165,21472730.0
2016-04-18,5.105,5.11,4.94,5.035,5.035,21304972.0
2016-04-19,5.075,5.24,4.975,5.19,5.19,28284512.0
2016-04-20,5.24,5.275,4.755,5.0,5.0,33040512.0
2016-04-21,4.965,5.38,4.89,5.16,5.16,56399196.0
2016-04-22,5.02,5.07,4.905,5.02,5.02,26492448.0
2016-04-25,4.995,4.995,4.7,4.835,4.835,21678302.0
2016-04-26,4.875,4.93,4.8,4.9,4.9,13437912.0
2016-04-27,4.925,4.94,4.765,4.82,4.82,14449598.0
2016-04-28,4.82,4.845,4.65,4.76,4.76,14188110.0
2016-04-29,4.71,4.92,4.71,4.82,4.82,10577134.0
2016-05-03,4.82,4.945,4.8,4.93,4.93,12357378.0
2016-05-04,4.91,4.935,4.85,4.875,4.875,12378210.0
2016-05-05,4.895,4.945,4.865,4.905,4.905,10143958.0
2016-05-06,4.995,4.995,4.675,4.675,4.675,16985624.0
2016-05-09,4.61,4.61,4.21,4.215,4.215,33980360.0
2016-05-10,4.215,4.29,4.21,4.255,4.255,9193172.0
2016-05-11,4.31,4.31,4.165,4.22,4.22,5080428.0
2016-05-12,4.125,4.25,4.07,4.185,4.185,6518130.0
2016-05-13,4.19,4.285,4.16,4.195,4.195,4220800.0
2016-05-16,4.24,4.35,4.13,4.32,4.32,7872682.0
2016-05-17,4.37,4.395,4.3,4.32,4.32,7366760.0
2016-05-18,4.285,4.3,4.145,4.18,4.18,5657500.0
2016-05-19,4.21,4.275,4.145,4.175,4.175,4999042.0
2016-05-20,4.14,4.24,4.105,4.185,4.185,6581988.0
2016-05-23,4.2,4.29,4.185,4.23,4.23,6258672.0
2016-05-24,4.205,4.22,4.13,4.18,4.18,4462800.0
2016-05-25,4.195,4.235,4.125,4.145,4.145,4517170.0
2016-05-26,4.145,4.185,4.04,4.18,4.18,5449354.0
2016-05-27,4.15,4.195,4.135,4.17,4.17,5025926.0
2016-05-30,4.12,4.19,4.08,4.13,4.13,5604488.0
2016-05-31,4.13,4.335,4.13,4.31,4.31,9965644.0
2016-06-01,4.34,4.495,4.3,4.4,4.4,17026906.0
2016-06-02,4.39,4.52,4.385,4.45,4.45,7656608.0
2016-06-03,4.44,4.51,4.425,4.49,4.49,7483526.0
2016-06-06,4.5,4.53,4.4,4.435,4.435,5838476.0
2016-06-07,4.425,4.43,4.365,4.405,4.405,4926332.0
2016-06-08,4.405,4.55,4.34,4.475,4.475,6323502.0
2016-06-13,4.475,4.475,4.255,4.265,4.265,7028450.0
2016-06-14,4.29,4.29,4.15,4.21,4.21,5670186.0
2016-06-15,4.21,4.41,4.16,4.365,4.365,5207158.0
2016-06-16,4.365,4.475,4.325,4.36,4.36,7515572.0
2016-06-17,4.415,4.5,4.375,4.475,4.475,9891048.0
2016-06-20,4.48,4.51,4.395,4.445,4.445,8091620.0
2016-06-21,4.435,4.52,4.31,4.445,4.445,9129342.0
2016-06-22,4.445,4.545,4.375,4.535,4.535,11360132.0
2016-06-23,4.505,4.54,4.45,4.475,4.475,10473936.0
2016-06-24,4.47,4.495,4.19,4.41,4.41,11475496.0
2016-06-27,4.355,4.85,4.35,4.725,4.725,34801414.0
2016-06-28,4.685,4.85,4.62,4.725,4.725,24520958.0
2016-06-29,4.715,4.75,4.62,4.665,4.665,10539876.0
2016-06-30,4.65,4.775,4.63,4.715,4.715,15843332.0
2016-07-01,4.72,4.81,4.7,4.785,4.785,14270442.0
2016-07-04,4.755,4.99,4.75,4.855,4.855,26065150.0
2016-07-05,4.865,4.9,4.75,4.79,4.79,13004062.0
2016-07-06,4.78,4.89,4.76,4.87,4.87,16502972.0
2016-07-07,4.86,5.08,4.84,4.96,4.96,25903484.0
